"race_id","開催日","競馬場コード","競馬場名","開催回","日目","R","レース名","class_code_raw","馬齢条件","距離(m)","トラックコード","コース区分","グレードコード","重量種別コード","牝馬限定","天候コード","芝馬場状態","ダート馬場状態","発走時刻","出走頭数","枠番","馬番","血統登録番号","馬名","性別コード","馬齢","斤量(0.1kg)","東西所属コード","調教師コード","調教師名","騎手コード","騎手名","馬体重","馬体重増減","異常区分コード","入線順位","確定着順","走破タイム","着差コード","1コーナー順位","2コーナー順位","3コーナー順位","4コーナー順位","単勝オッズ","単勝人気順","後3ハロンタイム","タイム差"
"202505021204","20250601","05","東京","02","12","04",NULL,"703","サラ系3歳","1600","11","C",NULL,"3","0","1","2","0","1110","14","04","07","2022105082","アルガムベイ","1","03","570","1","01097","鹿戸雄一","01174","岩田望来","440","0","0","05","05","1356","2","00","00","09","09","0063","04","345","+009"
"202505021204","20250601","05","東京","02","12","04",NULL,"703","サラ系3歳","1600","11","C",NULL,"3","0","1","2","0","1110","14","05","08","2022101191","ポタリング","3","03","570","1","01064","武藤善則","01169","武藤雅","430","-8","0","04","04","1353","114","00","00","07","07","0490","08","345","+006"
"202505021204","20250601","05","東京","02","12","04",NULL,"703","サラ系3歳","1600","11","C",NULL,"3","0","1","2","0","1110","14","05","09","2022105701","ストラティファイド","2","03","550","2","01075","矢作芳人","05674","ディー","436","-4","0","13","13","1374","312","00","00","02","02","0738","09","371","+027"
"202505021204","20250601","05","東京","02","12","04",NULL,"703","サラ系3歳","1600","11","C",NULL,"3","0","1","2","0","1110","14","06","10","2022105241","ソナタン","1","03","570","1","01165","和田勇介","01170","横山武史","470","+20","0","09","09","1360","1","00","00","04","04","0035","02","356","+013"
"202505021204","20250601","05","東京","02","12","04",NULL,"703","サラ系3歳","1600","11","C",NULL,"3","0","1","2","0","1110","14","06","11","2022106133","ロジアンドモルタル","1","03","570","1","01102","大竹正博","01158","野中悠太","482","0","3","00","00","0000",NULL,"00","00","00","00","0000","00","999","9999"
"202505021204","20250601","05","東京","02","12","04",NULL,"703","サラ系3歳","1600","11","C",NULL,"3","0","1","2","0","1110","14","07","12","2022110075","カゼニナッテル","2","03","550","1","01152","竹内正洋","01153","木幡初也","474","+8","0","11","11","1366","3","00","00","12","12","1552","11","351","+019"
"202505021204","20250601","05","東京","02","12","04",NULL,"703","サラ系3歳","1600","11","C",NULL,"3","0","1","2","0","1110","14","07","13","2022104497","ムコリッタ","2","03","550","1","01165","和田勇介","01133","水口優也","410","0","0","07","07","1357","12","00","00","09","09","1077","10","346","+010"
"202505021204","20250601","05","東京","02","12","04",NULL,"703","サラ系3歳","1600","11","C",NULL,"3","0","1","2","0","1110","14","08","14","2022104275","ノーブルライナー","1","03","570","1","01081","中川公成","01091","丹内祐次","484","-4","0","03","03","1351","1","00","00","05","05","0030","01","345","+004"
"202505021205","20250601","05","東京","02","12","05",NULL,"005","サラ系3歳","1400","23",NULL,NULL,"3","0","1","0","3","1210","11","01","01","2022106669","パシーヴ","1","03","570","1","00423","上原博之","01122","三浦皇成","466","-4","0","08","08","1240","212","00","00","10","10","0274","07","352","+010"
"202505021205","20250601","05","東京","02","12","05",NULL,"005","サラ系3歳","1400","23",NULL,NULL,"3","0","1","0","3","1210","11","02","02","2022103898","ピーチマカロン","2","03","550","2","01032","大根田裕","01133","水口優也","470","+6","0","09","09","1247","4","00","00","03","03","1874","11","367","+017"
"202505021205","20250601","05","東京","02","12","05",NULL,"005","サラ系3歳","1400","23",NULL,NULL,"3","0","1","0","3","1210","11","03","03","2022110152","レーティッシュ","1","03","570","2","01206","高橋一哉","05585","レーン","500","-4","0","02","02","1231","1","00","00","01","01","0031","02","354","+001"
"202505021205","20250601","05","東京","02","12","05",NULL,"005","サラ系3歳","1400","23",NULL,NULL,"3","0","1","0","3","1210","11","04","04","2022102399","マーズオデッセイ","1","03","570","1","01207","田中勝春","00660","横山典弘","506","+6","0","07","07","1236","12","00","00","07","07","0060","03","351","+006"
"202505021205","20250601","05","東京","02","12","05",NULL,"005","サラ系3歳","1400","23",NULL,NULL,"3","0","1","0","3","1210","11","05","05","2022105774","セレジェイラ","2","03","550","2","01148","西村真幸","01102","北村友一","474","-2","0","05","05","1235","34","00","00","10","11","0193","06","345","+005"
"202505021205","20250601","05","東京","02","12","05",NULL,"005","サラ系3歳","1400","23",NULL,NULL,"3","0","1","0","3","1210","11","06","06","2022103755","ジーティーエンジン","1","03","570","1","01023","伊藤圭三","01170","横山武史","512","-6","0","11","11","1251","212","00","00","05","05","0457","09","369","+021"
"202505021205","20250601","05","東京","02","12","05",NULL,"005","サラ系3歳","1400","23",NULL,NULL,"3","0","1","0","3","1210","11","06","07","2022105364","メルシージュテーム","2","03","550","1","01187","西田雄一","01174","岩田望来","454","0","0","04","04","1233","K","00","00","06","05","0163","05","351","+003"
"202505021205","20250601","05","東京","02","12","05",NULL,"005","サラ系3歳","1400","23",NULL,NULL,"3","0","1","0","3","1210","11","07","08","2022102493","トリリオンボーイ","1","03","570","1","01147","武井亮","00733","吉田豊","476","+2","0","01","01","1230",NULL,"00","00","09","09","0095","04","343","-001"
"202505021205","20250601","05","東京","02","12","05",NULL,"005","サラ系3歳","1400","23",NULL,NULL,"3","0","1","0","3","1210","11","07","09","2022105439","ドラゴン","1","03","570","2","01092","松永幹夫","00666","武豊","496",NULL,"0","06","06","1235","A","00","00","07","07","0022","01","350","+005"
"202505021205","20250601","05","東京","02","12","05",NULL,"005","サラ系3歳","1400","23",NULL,NULL,"3","0","1","0","3","1210","11","08","10","2022101863","ドントゥザムーン","1","03","570","1","01088","高木登","01179","菅原明良","460","+8","0","03","03","1233","114","00","00","02","02","0332","08","355","+003"
"202505021205","20250601","05","東京","02","12","05",NULL,"005","サラ系3歳","1400","23",NULL,NULL,"3","0","1","0","3","1210","11","08","11","2022104271","スマイルディシー","2","03","550","1","01081","中川公成","01184","原優介","462","+2","0","10","10","1247","H","00","00","03","03","0587","10","367","+017"
"202505021206","20250601","05","東京","02","12","06",NULL,"005","サラ系4歳上","1800","11","C",NULL,"4","0","1","2","0","1240","16","01","01","2021103512","ツインクルステージ","2","04","530","1","01088","高木登","01221","舟山瑠泉","486","-4","0","07","07","1469","12","00","01","01","01","1126","11","352","+011"
"202505021206","20250601","05","東京","02","12","06",NULL,"005","サラ系4歳上","1800","11","C",NULL,"4","0","1","2","0","1240","16","01","02","2021105911","アンドローゼス","2","04","560","1","01169","加藤士津","05339","ルメール","456","+2","0","03","03","1463","12","00","04","05","05","0039","02","340","+005"
"202505021206","20250601","05","東京","02","12","06",NULL,"005","サラ系4歳上","1800","11","C",NULL,"4","0","1","2","0","1240","16","02","03","2021106068","パストラーレ","1","04","580","1","01089","武市康男","01170","横山武史","508","-2","0","05","05","1468","212","00","02","03","03","0047","03","348","+010"
"202505021206","20250601","05","東京","02","12","06",NULL,"005","サラ系4歳上","1800","11","C",NULL,"4","0","1","2","0","1240","16","02","04","2021104722","ネイサン","1","04","560","1","01096","粕谷昌央","01214","長浜鴻緒","474","+6","0","09","09","1471","1","00","09","08","08","0682","10","345","+013"
"202505021206","20250601","05","東京","02","12","06",NULL,"005","サラ系4歳上","1800","11","C",NULL,"4","0","1","2","0","1240","16","03","05","2019100722","フリューゲルホルン","1","06","580","1","01114","和田正一","01127","丸山元気","526","-2","0","15","15","1494","K","00","15","14","14","3998","13","360","+036"
"202505021206","20250601","05","東京","02","12","06",NULL,"005","サラ系4歳上","1800","11","C",NULL,"4","0","1","2","0","1240","16","03","06","2021105035","イージーブリージー","2","04","560","1","01177","伊坂重信","01102","北村友一","448","+4","0","04","04","1464","K","00","06","08","08","0131","06","339","+006"
"202505021206","20250601","05","東京","02","12","06",NULL,"005","サラ系4歳上","1800","11","C",NULL,"4","0","1","2","0","1240","16","04","07","2021100151","ロードアフェット","1","04","580","1","01118","高柳瑞樹","01140","横山和生","462","+8","0","12","12","1488","12","00","16","16","16","0449","09","347","+030"
"202505021206","20250601","05","東京","02","12","06",NULL,"005","サラ系4歳上","1800","11","C",NULL,"4","0","1","2","0","1240","16","04","08","2021102708","アドミラルシップ","1","04","580","1","01020","相沢郁","01150","石川裕紀","460","0","0","02","02","1462","212","00","12","10","10","0048","04","335","+004"
"202505021206","20250601","05","東京","02","12","06",NULL,"005","サラ系4歳上","1800","11","C",NULL,"4","0","1","2","0","1240","16","05","09","2021103227","ジャズ","1","04","580","2","01183","辻野泰之","01115","浜中俊","476","0","0","06","06","1468","A","00","07","07","07","0112","05","344","+010"
"202505021206","20250601","05","東京","02","12","06",NULL,"005","サラ系4歳上","1800","11","C",NULL,"4","0","1","2","0","1240","16","05","10","2021105418","クラッチプレイヤー","1","04","580","1","00399","国枝栄","05386","戸崎圭太","528","+8","0","11","11","1487","8","00","13","12","12","0165","07","356","+029"
"202505021206","20250601","05","東京","02","12","06",NULL,"005","サラ系4歳上","1800","11","C",NULL,"4","0","1","2","0","1240","16","06","11","2021100043","ユキノフルマチ","2","04","530","1","01008","杉浦宏昭","01207","佐藤翔馬","476","+8","0","13","13","1490","112","00","09","12","12","4613","15","359","+032"
"202505021206","20250601","05","東京","02","12","06",NULL,"005","サラ系4歳上","1800","11","C",NULL,"4","0","1","2","0","1240","16","06","12","2021104899","ドリームクルーズ","2","04","560","1","01054","戸田博文","05674","ディー","492","+2","0","08","08","1469","K","00","03","05","05","0338","08","347","+011"
"202505021206","20250601","05","東京","02","12","06",NULL,"005","サラ系4歳上","1800","11","C",NULL,"4","0","1","2","0","1240","16","07","13","2020102918","オルソビアンコ","2","05","520","1","01027","田村康仁","01206","小林美駒","406","+6","0","10","10","1474","134","00","07","03","03","1513","12","354","+016"
"202505021206","20250601","05","東京","02","12","06",NULL,"005","サラ系4歳上","1800","11","C",NULL,"4","0","1","2","0","1240","16","07","14","2021100244","ニシノティアモ","2","04","560","1","01192","上原佑紀","01092","津村明秀","440","+12","0","01","01","1458",NULL,"00","04","02","02","0037","01","340","-004"
"202505021206","20250601","05","東京","02","12","06",NULL,"005","サラ系4歳上","1800","11","C",NULL,"4","0","1","2","0","1240","16","08","15","2021105023","メンドロントット","1","04","550","1","01008","杉浦宏昭","01218","遠藤汰月","552","-4","0","16","16","1494","A","00","14","14","14","4532","14","360","+036"
"202505021206","20250601","05","東京","02","12","06",NULL,"005","サラ系4歳上","1800","11","C",NULL,"4","0","1","2","0","1240","16","08","16","2019106031","サンマルソムニア","2","06","560","1","01035","佐藤吉勝","01118","宮崎北斗","478","+6","0","14","14","1494","2","00","09","10","10","5495","16","367","+036"
"202505021207","20250601","05","東京","02","12","07",NULL,"005","サラ系4歳上","1400","23",NULL,NULL,"4","0","1","0","3","1310","16","01","01","2021100929","フラムブランシュ","1","04","580","1","01167","稲垣幸雄","01150","石川裕紀","510","+26","0","14","14","1260","312","00","00","16","16","1826","15","355","+027"
"202505021207","20250601","05","東京","02","12","07",NULL,"005","サラ系4歳上","1400","23",NULL,NULL,"4","0","1","0","3","1310","16","01","02","2021106064","ネオゴールド","1","04","580","1","01026","鈴木伸尋","01170","横山武史","514","0","0","12","12","1252","12","00","00","15","15","0323","08","357","+019"
"202505021207","20250601","05","東京","02","12","07",NULL,"005","サラ系4歳上","1400","23",NULL,NULL,"4","0","1","0","3","1310","16","02","03","2020102269","ツィスカリーゼ","1","05","580","1","01063","的場均","01108","的場勇人","460","+4","0","15","15","1267","4","00","00","03","03","3813","16","394","+034"
"202505021207","20250601","05","東京","02","12","07",NULL,"005","サラ系4歳上","1400","23",NULL,NULL,"4","0","1","0","3","1310","16","02","04","2021101015","スーパーバイザー","1","04","580","1","01115","菊沢隆徳","01109","黛弘人","480","+12","0","11","11","1251","K","00","00","05","07","0141","05","375","+018"
"202505021207","20250601","05","東京","02","12","07",NULL,"005","サラ系4歳上","1400","23",NULL,NULL,"4","0","1","0","3","1310","16","03","05","2019104560","ヘレンキムゼー","1","06","580","1","01079","古賀慎明","01075","田辺裕信","504","-6","0","02","02","1238","3","00","00","08","07","0053","02","361","+005"
"202505021207","20250601","05","東京","02","12","07",NULL,"005","サラ系4歳上","1400","23",NULL,NULL,"4","0","1","0","3","1310","16","03","06","2021100328","グリントリッター","3","04","550","1","01174","深山雅史","01209","石神深道","430","+4","0","09","09","1251","112","00","00","14","13","0387","10","367","+018"
"202505021207","20250601","05","東京","02","12","07",NULL,"005","サラ系4歳上","1400","23",NULL,NULL,"4","0","1","0","3","1310","16","04","07","2021105956","ロンドンアームズ","2","04","560","1","01177","伊坂重信","01140","横山和生","456","+8","0","10","10","1251","K","00","00","01","01","0114","04","381","+018"
"202505021207","20250601","05","東京","02","12","07",NULL,"005","サラ系4歳上","1400","23",NULL,NULL,"4","0","1","0","3","1310","16","04","08","2020102711","ノルドヴェスト","1","05","580","1","01017","萩原清","05585","レーン","472","+2","0","01","01","1233",NULL,"00","00","03","03","0018","01","360","-005"
"202505021207","20250601","05","東京","02","12","07",NULL,"005","サラ系4歳上","1400","23",NULL,NULL,"4","0","1","0","3","1310","16","05","09","2021103529","エコロヴァルム","1","04","580","1","00405","小西一男","01197","佐々木大","438","+8","0","04","04","1243","134","00","00","07","05","1510","14","368","+010"
"202505021207","20250601","05","東京","02","12","07",NULL,"005","サラ系4歳上","1400","23",NULL,NULL,"4","0","1","0","3","1310","16","05","10","2019102320","サイモンカーチス","1","06","580","1","01029","根本康広","01127","丸山元気","498","+8","0","07","07","1247","12","00","00","10","09","0994","11","367","+014"
"202505021207","20250601","05","東京","02","12","07",NULL,"005","サラ系4歳上","1400","23",NULL,NULL,"4","0","1","0","3","1310","16","06","11","2021105125","リヤンドゥミラクル","2","04","560","1","01165","和田勇介","01096","大野拓弥","446","+10","0","13","13","1254","112","00","00","09","09","0342","09","374","+021"
"202505021207","20250601","05","東京","02","12","07",NULL,"005","サラ系4歳上","1400","23",NULL,NULL,"4","0","1","0","3","1310","16","06","12","2019106938","ブエナディオサ","2","06","560","1","01074","奥平雅士","01092","津村明秀","468","0","0","05","05","1244","34","00","00","02","02","0177","06","373","+011"
"202505021207","20250601","05","東京","02","12","07",NULL,"005","サラ系4歳上","1400","23",NULL,NULL,"4","0","1","0","3","1310","16","07","13","2021104313","キミハスコール","1","04","580","1","01059","加藤征弘","01091","丹内祐次","462","-2","0","03","03","1240","112","00","00","10","11","0074","03","359","+007"
"202505021207","20250601","05","東京","02","12","07",NULL,"005","サラ系4歳上","1400","23",NULL,NULL,"4","0","1","0","3","1310","16","07","14","2021100475","ボエーム","1","04","550","1","01043","石栗龍彦","01201","水沼元輝","438","-1","0","08","08","1248","34","00","00","05","05","0225","07","373","+015"
"202505021207","20250601","05","東京","02","12","07",NULL,"005","サラ系4歳上","1400","23",NULL,NULL,"4","0","1","0","3","1310","16","08","15","2020106429","ノーブルミステリー","2","05","530","1","01052","菊川正達","01221","舟山瑠泉","454","0","0","06","06","1246","1","00","00","12","12","1036","12","364","+013"
"202505021207","20250601","05","東京","02","12","07",NULL,"005","サラ系4歳上","1400","23",NULL,NULL,"4","0","1","0","3","1310","16","08","16","2021103507","アークレアル","2","04","560","1","01029","根本康広","01158","野中悠太","488","+1","0","16","16","1271","212","00","00","12","14","1381","13","382","+038"
"202505021208","20250601","05","東京","02","12","08","青嵐賞","010","サラ系4歳上","2400","11","C","E","4","0","1","2","0","1345","16","01","01","2021106077","プリズマジコ","1","04","580","2","01129","高橋義忠","01181","秋山稔樹","448","+4","0","03","03","2243","212","06","06","06","06","0290","09","348","+005"
"202505021208","20250601","05","東京","02","12","08","青嵐賞","010","サラ系4歳上","2400","11","C","E","4","0","1","2","0","1345","16","01","02","2020106694","ヴァイザーバルコ","3","05","580","1","01094","水野貴広","01085","松岡正海","472","+2","0","10","10","2248","K","14","14","15","15","0620","11","347","+010"
"202505021208","20250601","05","東京","02","12","08","青嵐賞","010","サラ系4歳上","2400","11","C","E","4","0","1","2","0","1345","16","02","03","2020103329","ローレルキャニオン","1","05","580","2","01215","加藤公太","01102","北村友一","562","-12","0","15","15","2265","K","16","16","13","11","1562","13","367","+027"
"202505021208","20250601","05","東京","02","12","08","青嵐賞","010","サラ系4歳上","2400","11","C","E","4","0","1","2","0","1345","16","02","04","2019102938","ニシノレバンテ","1","06","580","1","01127","栗田徹","01092","津村明秀","496","+4","0","16","16","2272","4","02","02","02","02","2098","14","383","+034"
"202505021208","20250601","05","東京","02","12","08","青嵐賞","010","サラ系4歳上","2400","11","C","E","4","0","1","2","0","1345","16","03","05","2021105755","ジオセントリック","1","04","580","1","01038","手塚貴久","05339","ルメール","498","+12","0","02","02","2239","K","03","03","03","03","0047","02","348","+001"
"202505021208","20250601","05","東京","02","12","08","青嵐賞","010","サラ系4歳上","2400","11","C","E","4","0","1","2","0","1345","16","03","06","2021101068","クロシェットノエル","2","04","560","1","01054","戸田博文","05674","ディー","458","+4","0","06","06","2245","1","10","09","09","08","0113","04","348","+007"
"202505021208","20250601","05","東京","02","12","08","青嵐賞","010","サラ系4歳上","2400","11","C","E","4","0","1","2","0","1345","16","04","07","2019102384","タイラーテソーロ","1","06","580","1","01127","栗田徹","01179","菅原明良","472","+10","0","14","14","2265","8","14","14","15","15","2833","16","363","+027"
"202505021208","20250601","05","東京","02","12","08","青嵐賞","010","サラ系4歳上","2400","11","C","E","4","0","1","2","0","1345","16","04","08","2021105503","クルミナーレ","1","04","580","2","01071","池江泰寿","05386","戸崎圭太","508","0","0","13","13","2251","34","07","07","08","08","0062","03","355","+013"
"202505021208","20250601","05","東京","02","12","08","青嵐賞","010","サラ系4歳上","2400","11","C","E","4","0","1","2","0","1345","16","05","09","2021100441","ボクラヲツナグモノ","1","04","580","1","01080","清水英克","01091","丹内祐次","460","+12","0","12","12","2250","12","11","11","11","08","1179","12","353","+012"
"202505021208","20250601","05","東京","02","12","08","青嵐賞","010","サラ系4歳上","2400","11","C","E","4","0","1","2","0","1345","16","05","10","2020102190","トロピカルライト","2","05","560","1","01064","武藤善則","01117","丸田恭介","490","+6","0","09","09","2247","K","11","11","11","13","0406","10","347","+009"
"202505021208","20250601","05","東京","02","12","08","青嵐賞","010","サラ系4歳上","2400","11","C","E","4","0","1","2","0","1345","16","06","11","2021105499","アバンデル","1","04","580","1","01132","金成貴史","00666","武豊","446","-2","0","05","05","2243","A","13","13","13","13","0167","06","343","+005"
"202505021208","20250601","05","東京","02","12","08","青嵐賞","010","サラ系4歳上","2400","11","C","E","4","0","1","2","0","1345","16","06","12","2021105639","ダノンホイットニー","2","04","560","1","01102","大竹正博","01126","松山弘平","438","+4","0","08","08","2247","34","09","09","09","11","0233","08","348","+009"
"202505021208","20250601","05","東京","02","12","08","青嵐賞","010","サラ系4歳上","2400","11","C","E","4","0","1","2","0","1345","16","07","13","2020102976","ノーブルクライ","1","05","580","1","01027","田村康仁","01075","田辺裕信","508","+2","0","11","11","2249","1","08","07","06","06","2147","15","355","+011"
"202505021208","20250601","05","東京","02","12","08","青嵐賞","010","サラ系4歳上","2400","11","C","E","4","0","1","2","0","1345","16","07","14","2020103208","ジュンツバメガエシ","1","05","580","2","01061","友道康夫","01088","川田将雅","512","+4","0","07","07","2246","12","05","05","03","03","0145","05","355","+008"
"202505021208","20250601","05","東京","02","12","08","青嵐賞","010","サラ系4歳上","2400","11","C","E","4","0","1","2","0","1345","16","08","15","2021106563","イクリール","1","04","580","1","01156","青木孝文","01184","原優介","504","-16","0","04","04","2243","A","01","01","01","01","0171","07","354","+005"
"202505021208","20250601","05","東京","02","12","08","青嵐賞","010","サラ系4歳上","2400","11","C","E","4","0","1","2","0","1345","16","08","16","2021104887","デュアルウィルダー","1","04","580","1","01070","堀宣行","05585","レーン","508","-10","0","01","01","2238",NULL,"03","04","05","05","0021","01","345","-001"
"202505021209","20250601","05","東京","02","12","09","薫風ステークス","016","サラ系4歳上","1600","23",NULL,"E","4","0","1","0","2","1420","16","01","01","2018101243","オレデイイノカ","1","07","580","1","01079","古賀慎明","00422","内田博幸","502","-4","0","07","07","1359","H","00","00","07","08","0769","12","354","+007"
"202505021209","20250601","05","東京","02","12","09","薫風ステークス","016","サラ系4歳上","1600","23",NULL,"E","4","0","1","0","2","1420","16","01","02","2020103928","ホウオウスーペリア","1","05","580","2","01176","吉岡辰弥","01179","菅原明良","488","+4","0","11","11","1364","12","00","00","03","03","0166","05","362","+012"
"202505021209","20250601","05","東京","02","12","09","薫風ステークス","016","サラ系4歳上","1600","23",NULL,"E","4","0","1","0","2","1420","16","02","03","2019104056","トップオブジェラス","1","06","580","1","01088","高木登","01170","横山武史","538","-12","0","08","08","1359","A","00","00","01","01","0356","07","360","+007"
"202505021209","20250601","05","東京","02","12","09","薫風ステークス","016","サラ系4歳上","1600","23",NULL,"E","4","0","1","0","2","1420","16","02","04","2021104104","フジマサテイオー","1","04","580","1","01052","菊川正達","01197","佐々木大","512","+2","0","16","16","1371","312","00","00","16","16","2483","16","351","+019"
"202505021209","20250601","05","東京","02","12","09","薫風ステークス","016","サラ系4歳上","1600","23",NULL,"E","4","0","1","0","2","1420","16","03","05","2021102009","ラタフォレスト","1","04","580","1","01059","加藤征弘","01092","津村明秀","510","-4","0","04","04","1356","K","00","00","07","09","0050","03","350","+004"
"202505021209","20250601","05","東京","02","12","09","薫風ステークス","016","サラ系4歳上","1600","23",NULL,"E","4","0","1","0","2","1420","16","03","06","2021101147","グロバーテソーロ","1","04","580","1","01088","高木登","05386","戸崎圭太","506","-2","0","10","10","1363","114","00","00","10","09","0553","09","357","+011"
"202505021209","20250601","05","東京","02","12","09","薫風ステークス","016","サラ系4歳上","1600","23",NULL,"E","4","0","1","0","2","1420","16","04","07","2020102317","サイモンブーケ","2","05","560","2","01084","梅田智之","05115","シュタル","516","+2","0","14","14","1365","K","00","00","12","12","0771","13","354","+013"
"202505021209","20250601","05","東京","02","12","09","薫風ステークス","016","サラ系4歳上","1600","23",NULL,"E","4","0","1","0","2","1420","16","04","08","2020102703","リバートゥルー","2","05","560","1","01067","久保田貴","00733","吉田豊","462","-2","0","03","03","1356","134","00","00","11","11","0208","06","347","+004"
"202505021209","20250601","05","東京","02","12","09","薫風ステークス","016","サラ系4歳上","1600","23",NULL,"E","4","0","1","0","2","1420","16","05","09","2021105356","ターコイズフリンジ","1","04","580","1","01162","田中博康","05339","ルメール","522","0","0","05","05","1356","A","00","00","07","06","0024","01","352","+004"
"202505021209","20250601","05","東京","02","12","09","薫風ステークス","016","サラ系4歳上","1600","23",NULL,"E","4","0","1","0","2","1420","16","05","10","2021105120","グラウンドビート","3","04","580","1","01027","田村康仁","01091","丹内祐次","492","-8","0","06","06","1359","112","00","00","03","03","0496","08","357","+007"
"202505021209","20250601","05","東京","02","12","09","薫風ステークス","016","サラ系4歳上","1600","23",NULL,"E","4","0","1","0","2","1420","16","06","11","2021110127","テリフィックプラン","1","04","580","1","01017","萩原清","05585","レーン","490","+2","0","02","02","1353","K","00","00","02","02","0070","04","354","+001"
"202505021209","20250601","05","東京","02","12","09","薫風ステークス","016","サラ系4歳上","1600","23",NULL,"E","4","0","1","0","2","1420","16","06","12","2018106693","グランツアーテム","1","07","580","1","01081","中川公成","01140","横山和生","516","+4","0","13","13","1364","H","00","00","15","15","0798","14","347","+012"
"202505021209","20250601","05","東京","02","12","09","薫風ステークス","016","サラ系4歳上","1600","23",NULL,"E","4","0","1","0","2","1420","16","07","13","2020102814","ジャスリー","1","05","580","1","01112","田島俊明","01162","木幡巧也","532","0","0","12","12","1364","K","00","00","14","13","1073","15","352","+012"
"202505021209","20250601","05","東京","02","12","09","薫風ステークス","016","サラ系4歳上","1600","23",NULL,"E","4","0","1","0","2","1420","16","07","14","2021102903","ワンパット","1","04","580","2","01136","高橋亮","01126","松山弘平","486","0","0","15","15","1365","H","00","00","12","13","0662","11","353","+013"
"202505021209","20250601","05","東京","02","12","09","薫風ステークス","016","サラ系4歳上","1600","23",NULL,"E","4","0","1","0","2","1420","16","08","15","2021101478","ダノンザボルケーノ","1","04","580","1","01115","菊沢隆徳","00660","横山典弘","476","+2","0","01","01","1352",NULL,"00","00","03","03","0042","02","351","-001"
"202505021209","20250601","05","東京","02","12","09","薫風ステークス","016","サラ系4歳上","1600","23",NULL,"E","4","0","1","0","2","1420","16","08","16","2019102654","コブラ","1","06","580","1","01115","菊沢隆徳","01161","菊沢一樹","492","0","0","09","09","1361","114","00","00","06","06","0584","10","358","+009"
"202505021210","20250601","05","東京","02","12","10","むらさき賞","016","サラ系4歳上","1800","11","C","E","1","0","1","1","0","1455","18","01","01","2019105559","ロジマンボ","1","06","530","1","01079","古賀慎明","01043","北村宏司","494","+4","0","16","16","1463","112","00","04","04","04","1155","15","368","+017"
"202505021210","20250601","05","東京","02","12","10","むらさき賞","016","サラ系4歳上","1800","11","C","E","1","0","1","1","0","1455","18","01","02","2020105494","ニシノライコウ","1","05","570","1","01079","古賀慎明","01032","池添謙一","496","0","0","03","03","1449","134","00","10","08","08","0101","06","347","+003"
"202505021210","20250601","05","東京","02","12","10","むらさき賞","016","サラ系4歳上","1800","11","C","E","1","0","1","1","0","1455","18","02","03","2021100363","パワーホール","3","04","570","2","01044","昆貢","01075","田辺裕信","490","+4","0","05","05","1450","K","00","02","02","02","0070","04","361","+004"
"202505021210","20250601","05","東京","02","12","10","むらさき賞","016","サラ系4歳上","1800","11","C","E","1","0","1","1","0","1455","18","02","04","2018105157","ディープリッチ","1","07","530","1","01068","小島茂之","00733","吉田豊","530","-6","0","08","08","1454","K","00","12","11","11","2435","18","350","+008"
"202505021210","20250601","05","東京","02","12","10","むらさき賞","016","サラ系4歳上","1800","11","C","E","1","0","1","1","0","1455","18","03","05","2021105609","スパークリシャール","3","04","540","1","01068","小島茂之","01140","横山和生","472","+2","0","09","09","1456","114","00","16","16","15","0536","13","346","+010"
"202505021210","20250601","05","東京","02","12","10","むらさき賞","016","サラ系4歳上","1800","11","C","E","1","0","1","1","0","1455","18","03","06","2019100768","マイネルニコラス","1","06","550","1","01048","畠山吉宏","01091","丹内祐次","516","-8","0","15","15","1461","K","00","12","14","13","0420","12","354","+015"
"202505021210","20250601","05","東京","02","12","10","むらさき賞","016","サラ系4歳上","1800","11","C","E","1","0","1","1","0","1455","18","04","07","2021104791","メリオーレム","1","04","570","2","01061","友道康夫","01088","川田将雅","494","-6","0","01","01","1446",NULL,"00","06","06","06","0038","01","347","-000"
"202505021210","20250601","05","東京","02","12","10","むらさき賞","016","サラ系4歳上","1800","11","C","E","1","0","1","1","0","1455","18","04","08","2018109026","ヴルカーノ","1","07","540","1","01167","稲垣幸雄","01085","松岡正海","488","-4","0","10","10","1458","114","00","09","08","08","1318","16","356","+012"
"202505021210","20250601","05","東京","02","12","10","むらさき賞","016","サラ系4歳上","1800","11","C","E","1","0","1","1","0","1455","18","05","09","2018104591","サウンドウォリアー","1","07","540","2","01135","高橋康之","01092","津村明秀","510","-6","0","14","14","1461","K","00","01","01","01","2129","17","376","+015"
"202505021210","20250601","05","東京","02","12","10","むらさき賞","016","サラ系4歳上","1800","11","C","E","1","0","1","1","0","1455","18","05","10","2021105757","テウメッサ","2","04","550","1","01132","金成貴史","05386","戸崎圭太","472","+4","0","18","18","1508","T","00","12","13","13","0057","02","401","+062"
"202505021210","20250601","05","東京","02","12","10","むらさき賞","016","サラ系4歳上","1800","11","C","E","1","0","1","1","0","1455","18","06","11","2021100206","ニューステソーロ","2","04","520","1","01088","高木登","01179","菅原明良","488","+2","0","04","04","1450","K","00","03","03","03","0175","07","357","+004"
"202505021210","20250601","05","東京","02","12","10","むらさき賞","016","サラ系4歳上","1800","11","C","E","1","0","1","1","0","1455","18","06","12","2021105578","ショウナンラピダス","1","04","560","1","00399","国枝栄","01122","三浦皇成","490","-4","0","02","02","1446","K","00","04","04","04","0057","03","351","+000"
